"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"B Cell","B Cell","ADGRE5","CD55",0.000825779235556944,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Ciliated Cell","B Cell","ADGRE5","CD55",0.00107904481411688,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Macrophage","B Cell","ADGRE5","CD55",0.00145060930465449,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Mast Cell","B Cell","ADGRE5","CD55",0.00173878575268293,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"T_NK Cell","B Cell","ADGRE5","CD55",0.00180224333604336,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Alveolar Epithelial Cell","CAF","ADGRE5","CD55",0.000691109283987851,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"B Cell","CAF","ADGRE5","CD55",0.000792042388175261,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Ciliated Cell","CAF","ADGRE5","CD55",0.00103497163070049,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Macrophage","CAF","ADGRE5","CD55",0.0013913808470352,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Mast Cell","CAF","ADGRE5","CD55",0.00166781068725797,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"T_NK Cell","CAF","ADGRE5","CD55",0.00172868249675948,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Alveolar Epithelial Cell","Ciliated Cell","ADGRE5","CD55",0.0029584976478294,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"B Cell","Ciliated Cell","ADGRE5","CD55",0.00338944848451362,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Ciliated Cell","Ciliated Cell","ADGRE5","CD55",0.00442550604885279,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Macrophage","Ciliated Cell","ADGRE5","CD55",0.00594255498772191,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Mast Cell","Ciliated Cell","ADGRE5","CD55",0.00711673646939751,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"T_NK Cell","Ciliated Cell","ADGRE5","CD55",0.00737501419514892,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Alveolar Epithelial Cell","Endothelial Cell","ADGRE5","CD55",0.00117329005153753,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"B Cell","Endothelial Cell","ADGRE5","CD55",0.00134454853121785,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Ciliated Cell","Endothelial Cell","ADGRE5","CD55",0.00175664035624701,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Macrophage","Endothelial Cell","ADGRE5","CD55",0.00236098051272888,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Mast Cell","Endothelial Cell","ADGRE5","CD55",0.00282949783553481,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"T_NK Cell","Endothelial Cell","ADGRE5","CD55",0.00293264439112726,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Alveolar Epithelial Cell","Fibroblast","ADGRE5","CD55",0.00106032811275728,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"B Cell","Fibroblast","ADGRE5","CD55",0.0012151182392303,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Ciliated Cell","Fibroblast","ADGRE5","CD55",0.00158760392755082,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Macrophage","Fibroblast","ADGRE5","CD55",0.00213391448981573,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Mast Cell","Fibroblast","ADGRE5","CD55",0.00255748792428117,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"T_NK Cell","Fibroblast","ADGRE5","CD55",0.00265074498556071,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Alveolar Epithelial Cell","Macrophage","ADGRE5","CD55",0.000892138801226843,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"B Cell","Macrophage","ADGRE5","CD55",0.00102240123764081,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Ciliated Cell","Macrophage","ADGRE5","CD55",0.00133588994110069,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Macrophage","Macrophage","ADGRE5","CD55",0.00179573896522299,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Mast Cell","Macrophage","ADGRE5","CD55",0.00215233070699826,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"T_NK Cell","Macrophage","ADGRE5","CD55",0.00223084702790325,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Alveolar Epithelial Cell","Mast Cell","ADGRE5","CD55",0.00144076832731482,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"B Cell","Mast Cell","ADGRE5","CD55",0.001651004555821,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Ciliated Cell","Mast Cell","ADGRE5","CD55",0.00215681949485713,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Macrophage","Mast Cell","ADGRE5","CD55",0.00289843426136353,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Mast Cell","Mast Cell","ADGRE5","CD55",0.00347323358773299,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"T_NK Cell","Mast Cell","ADGRE5","CD55",0.0035997621814491,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Alveolar Epithelial Cell","Tumor Cell","ADGRE5","CD55",0.000855765032797503,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"B Cell","Tumor Cell","ADGRE5","CD55",0.000980721697565981,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Ciliated Cell","Tumor Cell","ADGRE5","CD55",0.00128144701235569,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Macrophage","Tumor Cell","ADGRE5","CD55",0.001722587650925,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Mast Cell","Tumor Cell","ADGRE5","CD55",0.00206468329910781,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"T_NK Cell","Tumor Cell","ADGRE5","CD55",0.00214000912832664,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"Alveolar Epithelial Cell","Alveolar Epithelial Cell","APP","CD74",0.0239535250096785,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"CAF","Alveolar Epithelial Cell","APP","CD74",0.0893699598211036,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Ciliated Cell","Alveolar Epithelial Cell","APP","CD74",0.0739258741727942,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Endothelial Cell","Alveolar Epithelial Cell","APP","CD74",0.178523220408463,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Fibroblast","Alveolar Epithelial Cell","APP","CD74",0.111113470770299,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Macrophage","Alveolar Epithelial Cell","APP","CD74",0.0161483491308774,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Tumor Cell","Alveolar Epithelial Cell","APP","CD74",0.09438166052798,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Alveolar Epithelial Cell","B Cell","APP","CD74",0.0178462017189283,0.01,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"CAF","B Cell","APP","CD74",0.0677412809500263,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Ciliated Cell","B Cell","APP","CD74",0.0558058084220376,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Endothelial Cell","B Cell","APP","CD74",0.138602314393691,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Fibroblast","B Cell","APP","CD74",0.0847121041034928,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Macrophage","B Cell","APP","CD74",0.0120065965518369,0.03,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Tumor Cell","B Cell","APP","CD74",0.0716354991855685,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Endothelial Cell","CAF","APP","CD74",0.0225643545672331,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"CAF","Ciliated Cell","APP","CD74",0.0586655329608122,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Ciliated Cell","Ciliated Cell","APP","CD74",0.0482463792148695,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Endothelial Cell","Ciliated Cell","APP","CD74",0.121267783472127,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Fibroblast","Ciliated Cell","APP","CD74",0.0735420248133404,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Tumor Cell","Ciliated Cell","APP","CD74",0.0620727557175536,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Alveolar Epithelial Cell","Endothelial Cell","APP","CD74",0.0209731680388824,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"CAF","Endothelial Cell","APP","CD74",0.0789083464381602,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Ciliated Cell","Endothelial Cell","APP","CD74",0.0651428111833378,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Endothelial Cell","Endothelial Cell","APP","CD74",0.15945276370631,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Fibroblast","Endothelial Cell","APP","CD74",0.0983815549663653,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Tumor Cell","Endothelial Cell","APP","CD74",0.0833871009974442,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Endothelial Cell","Fibroblast","APP","CD74",0.0165830901812222,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Alveolar Epithelial Cell","Macrophage","APP","CD74",0.0325498733132738,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"CAF","Macrophage","APP","CD74",0.118590306854899,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Ciliated Cell","Macrophage","APP","CD74",0.0986436271095145,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Endothelial Cell","Macrophage","APP","CD74",0.229545261437674,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Fibroblast","Macrophage","APP","CD74",0.146300898672006,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Macrophage","Macrophage","APP","CD74",0.0220067618900586,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Tumor Cell","Macrophage","APP","CD74",0.125015672149599,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Endothelial Cell","Mast Cell","APP","CD74",0.0422215822725122,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Fibroblast","Mast Cell","APP","CD74",0.0247295099199224,0.02,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"CAF","T_NK Cell","APP","CD74",0.044664744479978,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Ciliated Cell","T_NK Cell","APP","CD74",0.0366353937524096,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Endothelial Cell","T_NK Cell","APP","CD74",0.0938156784046469,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Fibroblast","T_NK Cell","APP","CD74",0.0562028708143324,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Tumor Cell","T_NK Cell","APP","CD74",0.0472996771503318,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Alveolar Epithelial Cell","Alveolar Epithelial Cell","CADM1","CADM1",0.00699445990148644,0,"CADM1_CADM1","CADM1 - CADM1","CADM","Cell-Cell Contact","PMID: 24503895"
"Fibroblast","Alveolar Epithelial Cell","CADM1","CADM1",0.00814745398813219,0,"CADM1_CADM1","CADM1 - CADM1","CADM","Cell-Cell Contact","PMID: 24503895"
"Alveolar Epithelial Cell","Fibroblast","CADM1","CADM1",0.00814745398813219,0,"CADM1_CADM1","CADM1 - CADM1","CADM","Cell-Cell Contact","PMID: 24503895"
"Fibroblast","Fibroblast","CADM1","CADM1",0.00948869595993078,0,"CADM1_CADM1","CADM1 - CADM1","CADM","Cell-Cell Contact","PMID: 24503895"
"Endothelial Cell","Endothelial Cell","CD34","SELP",0.00732916646636394,0,"CD34_SELP","CD34 - SELP","CD34","Cell-Cell Contact","PMID: 18606703"
"B Cell","Macrophage","PTPRC","MRC1",0.0220600705018367,0,"PTPRC_MRC1","PTPRC - MRC1","CD45","Cell-Cell Contact","PMID: 27601670; PMID: 10575006"
"Macrophage","Macrophage","PTPRC","MRC1",0.0546249164631081,0,"PTPRC_MRC1","PTPRC - MRC1","CD45","Cell-Cell Contact","PMID: 27601670; PMID: 10575006"
"Mast Cell","Macrophage","PTPRC","MRC1",0.0105302160658375,0,"PTPRC_MRC1","PTPRC - MRC1","CD45","Cell-Cell Contact","PMID: 27601670; PMID: 10575006"
"T_NK Cell","Macrophage","PTPRC","MRC1",0.0714977769449494,0,"PTPRC_MRC1","PTPRC - MRC1","CD45","Cell-Cell Contact","PMID: 27601670; PMID: 10575006"
"Alveolar Epithelial Cell","CAF","CD46","JAG1",0.0106424374152186,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448"
"Ciliated Cell","CAF","CD46","JAG1",0.00972646072192239,0.02,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448"
"Endothelial Cell","CAF","CD46","JAG1",0.0126315337258704,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448"
"Alveolar Epithelial Cell","Endothelial Cell","CD46","JAG1",0.0106979704984571,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448"
"Ciliated Cell","Endothelial Cell","CD46","JAG1",0.009777261400535,0.01,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448"
"Endothelial Cell","Endothelial Cell","CD46","JAG1",0.0126973128651709,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448"
"Endothelial Cell","Fibroblast","CD46","JAG1",0.00627050341049998,0.01,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448"
"Alveolar Epithelial Cell","Tumor Cell","CD46","JAG1",0.0190136728793736,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448"
"CAF","Tumor Cell","CD46","JAG1",0.00600894121263884,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448"
"Ciliated Cell","Tumor Cell","CD46","JAG1",0.0173898621667596,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448"
"Endothelial Cell","Tumor Cell","CD46","JAG1",0.02253174011952,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448"
"Macrophage","Tumor Cell","CD46","JAG1",0.0102615029027523,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448"
"Mast Cell","Tumor Cell","CD46","JAG1",0.00788850064424281,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448"
"Tumor Cell","Tumor Cell","CD46","JAG1",0.0147183328719412,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448"
"Macrophage","T_NK Cell","CD86","CTLA4",0.0105526142544447,0,"CD86_CTLA4","CD86 - CTLA4","CD86","Cell-Cell Contact","PMID: 23954143"
"T_NK Cell","Tumor Cell","CD96","NECTIN1",0.00708910703963769,0,"CD96_NECTIN1","CD96 - NECTIN1","CD96","Cell-Cell Contact","PMID: 17971293"
"Alveolar Epithelial Cell","Alveolar Epithelial Cell","CDH1","CDH1",0.0162578897609282,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"Ciliated Cell","Alveolar Epithelial Cell","CDH1","CDH1",0.0210970136404091,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"Tumor Cell","Alveolar Epithelial Cell","CDH1","CDH1",0.0171327916307014,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"Alveolar Epithelial Cell","Ciliated Cell","CDH1","CDH1",0.0210970136404091,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"Ciliated Cell","Ciliated Cell","CDH1","CDH1",0.0273364668116578,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"Tumor Cell","Ciliated Cell","CDH1","CDH1",0.0222264443585546,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"Alveolar Epithelial Cell","Tumor Cell","CDH1","CDH1",0.0171327916307014,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"Ciliated Cell","Tumor Cell","CDH1","CDH1",0.0222264443585546,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"Tumor Cell","Tumor Cell","CDH1","CDH1",0.0180539113970929,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"Alveolar Epithelial Cell","Ciliated Cell","CDH1","ITGA2_ITGB1",0.00913479788919794,0,"CDH1_ITGA1_ITGB1","CDH1 - (ITGA1+ITGB1)","CDH1","Cell-Cell Contact","PMID: 12392763"
"Ciliated Cell","Ciliated Cell","CDH1","ITGA2_ITGB1",0.0118793522010899,0.02,"CDH1_ITGA1_ITGB1","CDH1 - (ITGA1+ITGB1)","CDH1","Cell-Cell Contact","PMID: 12392763"
"Tumor Cell","Ciliated Cell","CDH1","ITGA2_ITGB1",0.00963013023232255,0,"CDH1_ITGA1_ITGB1","CDH1 - (ITGA1+ITGB1)","CDH1","Cell-Cell Contact","PMID: 12392763"
"Alveolar Epithelial Cell","Endothelial Cell","CDH1","ITGA2_ITGB1",0.0167462545079894,0,"CDH1_ITGA1_ITGB1","CDH1 - (ITGA1+ITGB1)","CDH1","Cell-Cell Contact","PMID: 12392763"
"Ciliated Cell","Endothelial Cell","CDH1","ITGA2_ITGB1",0.0217275285186368,0,"CDH1_ITGA1_ITGB1","CDH1 - (ITGA1+ITGB1)","CDH1","Cell-Cell Contact","PMID: 12392763"
"Tumor Cell","Endothelial Cell","CDH1","ITGA2_ITGB1",0.0176469657899715,0,"CDH1_ITGA1_ITGB1","CDH1 - (ITGA1+ITGB1)","CDH1","Cell-Cell Contact","PMID: 12392763"
"Alveolar Epithelial Cell","Tumor Cell","CDH1","ITGA2_ITGB1",0.0146351207968779,0,"CDH1_ITGA1_ITGB1","CDH1 - (ITGA1+ITGB1)","CDH1","Cell-Cell Contact","PMID: 12392763"
"Ciliated Cell","Tumor Cell","CDH1","ITGA2_ITGB1",0.0190005603881784,0,"CDH1_ITGA1_ITGB1","CDH1 - (ITGA1+ITGB1)","CDH1","Cell-Cell Contact","PMID: 12392763"
"Tumor Cell","Tumor Cell","CDH1","ITGA2_ITGB1",0.0154240642065551,0,"CDH1_ITGA1_ITGB1","CDH1 - (ITGA1+ITGB1)","CDH1","Cell-Cell Contact","PMID: 12392763"
"Endothelial Cell","Endothelial Cell","CDH5","CDH5",0.0781244890062601,0,"CDH5_CDH5","CDH5 - CDH5","CDH5","Cell-Cell Contact","KEGG: hsa04514"
"T_NK Cell","T_NK Cell","CLEC2D","KLRB1",0.00672449837242277,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"B Cell","T_NK Cell","CLEC2B","KLRB1",0.00314250654269768,0,"CLEC2B_KLRB1","CLEC2B - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"CAF","T_NK Cell","CLEC2B","KLRB1",0.00377060496441656,0,"CLEC2B_KLRB1","CLEC2B - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"Endothelial Cell","T_NK Cell","CLEC2B","KLRB1",0.0110363355055306,0,"CLEC2B_KLRB1","CLEC2B - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"Fibroblast","T_NK Cell","CLEC2B","KLRB1",0.0102144399004234,0,"CLEC2B_KLRB1","CLEC2B - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"Macrophage","T_NK Cell","CLEC2B","KLRB1",0.0123596303726652,0,"CLEC2B_KLRB1","CLEC2B - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"Mast Cell","T_NK Cell","CLEC2B","KLRB1",0.00351563263232962,0,"CLEC2B_KLRB1","CLEC2B - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"T_NK Cell","T_NK Cell","CLEC2B","KLRB1",0.00756384331475031,0,"CLEC2B_KLRB1","CLEC2B - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"Tumor Cell","T_NK Cell","CLEC2B","KLRB1",0.00155687203282161,0,"CLEC2B_KLRB1","CLEC2B - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"B Cell","T_NK Cell","CD69","KLRB1",0.0148022557246055,0,"CLEC2C_KLRB1","CLEC2C - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"Macrophage","T_NK Cell","CD69","KLRB1",0.00392775431942513,0,"CLEC2C_KLRB1","CLEC2C - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"Mast Cell","T_NK Cell","CD69","KLRB1",0.0474439082485775,0,"CLEC2C_KLRB1","CLEC2C - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"T_NK Cell","T_NK Cell","CD69","KLRB1",0.0282316950453308,0,"CLEC2C_KLRB1","CLEC2C - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"Tumor Cell","Alveolar Epithelial Cell","DSC2","DSG2",0.00401316061894902,0.01,"DSC2_DSG2","DSC2 - DSG2","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"Tumor Cell","Fibroblast","DSC2","DSG2",0.00232019419759196,0.01,"DSC2_DSG2","DSC2 - DSG2","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"Tumor Cell","Tumor Cell","DSC2","DSG2",0.0150865566086552,0,"DSC2_DSG2","DSC2 - DSG2","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"Alveolar Epithelial Cell","Tumor Cell","DSG2","DSC3",0.00608815288624631,0.01,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"Fibroblast","Tumor Cell","DSG2","DSC3",0.00352293962694613,0.01,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"Tumor Cell","Tumor Cell","DSG2","DSC3",0.0227561991677889,0,"DSG2_DSC3","DSG2 - DSC3","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
"Alveolar Epithelial Cell","Ciliated Cell","EFNA1","EPHA2",0.00333460581524804,0,"EFNA1_EPHA2","EFNA1 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"Endothelial Cell","Ciliated Cell","EFNA1","EPHA2",0.00127559816313894,0,"EFNA1_EPHA2","EFNA1 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"Tumor Cell","Ciliated Cell","EFNA1","EPHA2",0.00176924005905859,0,"EFNA1_EPHA2","EFNA1 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"Alveolar Epithelial Cell","Tumor Cell","EFNA1","EPHA2",0.0030099344497124,0,"EFNA1_EPHA2","EFNA1 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"Ciliated Cell","Tumor Cell","EFNA1","EPHA2",0.000613057305894432,0,"EFNA1_EPHA2","EFNA1 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"Endothelial Cell","Tumor Cell","EFNA1","EPHA2",0.00115116896441211,0,"EFNA1_EPHA2","EFNA1 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"Tumor Cell","Tumor Cell","EFNA1","EPHA2",0.001596735169205,0,"EFNA1_EPHA2","EFNA1 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"Tumor Cell","Endothelial Cell","EFNB1","EPHB4",0.00055761234146985,0,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"Alveolar Epithelial Cell","Endothelial Cell","EFNB2","EPHB4",0.00116383886812903,0,"EFNB2_EPHB4","EFNB2 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
