"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Alveolar Epithelial Cell","Alveolar Epithelial Cell","EFNA5","EPHA2",0.000901407392651958,0,"EFNA5_EPHA2","EFNA5 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"Alveolar Epithelial Cell","Ciliated Cell","EFNA5","EPHA2",0.000682380616848469,0,"EFNA5_EPHA2","EFNA5 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"Alveolar Epithelial Cell","CAF","EFNA5","EPHA3",0.000770923426499178,0,"EFNA5_EPHA3","EFNA5 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"Endothelial Cell","Endothelial Cell","EFNB1","EPHB4",0.000480971148487049,0,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"Alveolar Epithelial Cell","Endothelial Cell","EFNB2","EPHB4",0.00111688915248815,0,"EFNB2_EPHB4","EFNB2 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"Endothelial Cell","Endothelial Cell","EFNB2","EPHB4",0.00493370604353075,0,"EFNB2_EPHB4","EFNB2 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"Alveolar Epithelial Cell","Alveolar Epithelial Cell","ESAM","ESAM",0.00076500725415244,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"Endothelial Cell","Alveolar Epithelial Cell","ESAM","ESAM",0.00528001825939056,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"Alveolar Epithelial Cell","Endothelial Cell","ESAM","ESAM",0.00528001825939056,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"Endothelial Cell","Endothelial Cell","ESAM","ESAM",0.035495673890444,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"Alveolar Epithelial Cell","Macrophage","ICAM1","ITGAX_ITGB2",0.0536524878438264,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"Endothelial Cell","Macrophage","ICAM1","ITGAX_ITGB2",0.0135922831753276,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"Mast Cell","Macrophage","ICAM1","ITGAX_ITGB2",0.00942964980331628,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"Alveolar Epithelial Cell","Macrophage","ICAM1","ITGAL_ITGB2",0.0203679620916288,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Ciliated Cell","Macrophage","ICAM1","ITGAL_ITGB2",0.000826050123948052,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","Macrophage","ICAM1","ITGAL_ITGB2",0.00502796453222633,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Mast Cell","Macrophage","ICAM1","ITGAL_ITGB2",0.00347890136763483,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Alveolar Epithelial Cell","T_NK Cell","ICAM1","ITGAL_ITGB2",0.0202513463151539,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Ciliated Cell","T_NK Cell","ICAM1","ITGAL_ITGB2",0.000821226819729868,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","T_NK Cell","ICAM1","ITGAL_ITGB2",0.00499872900730747,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Mast Cell","T_NK Cell","ICAM1","ITGAL_ITGB2",0.00345864169150942,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Alveolar Epithelial Cell","Tumor Cell","ICAM1","ITGAL_ITGB2",0.0372556862152189,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Ciliated Cell","Tumor Cell","ICAM1","ITGAL_ITGB2",0.00153636553628811,0.02,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","Tumor Cell","ICAM1","ITGAL_ITGB2",0.00931778539776631,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Mast Cell","Tumor Cell","ICAM1","ITGAL_ITGB2",0.0064556486107567,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","Macrophage","ICAM2","ITGAL_ITGB2",0.0109116202547353,0,"ICAM2_ITGAL_ITGB2","ICAM2 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","T_NK Cell","ICAM2","ITGAL_ITGB2",0.010848546731406,0,"ICAM2_ITGAL_ITGB2","ICAM2 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","Tumor Cell","ICAM2","ITGAL_ITGB2",0.02011982148316,0,"ICAM2_ITGAL_ITGB2","ICAM2 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Alveolar Epithelial Cell","Macrophage","ICAM1","ITGAM_ITGB2",0.0393199129430453,0,"ICAM1_ITGAM_ITGB2","ICAM1 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","Macrophage","ICAM1","ITGAM_ITGB2",0.00984989339181627,0,"ICAM1_ITGAM_ITGB2","ICAM1 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Mast Cell","Macrophage","ICAM1","ITGAM_ITGB2",0.00682543550316042,0,"ICAM1_ITGAM_ITGB2","ICAM1 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","Macrophage","ICAM2","ITGAM_ITGB2",0.0212555629195739,0,"ICAM2_ITGAM_ITGB2","ICAM2 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"Alveolar Epithelial Cell","Macrophage","ICAM1","ITGAL",0.00486096380146368,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"Ciliated Cell","Macrophage","ICAM1","ITGAL",0.000194193629491424,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"Endothelial Cell","Macrophage","ICAM1","ITGAL",0.00118582350577736,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"Mast Cell","Macrophage","ICAM1","ITGAL",0.000819508740764413,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"Alveolar Epithelial Cell","T_NK Cell","ICAM1","ITGAL",0.0185549969750453,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"Ciliated Cell","T_NK Cell","ICAM1","ITGAL",0.000751189069068844,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"Endothelial Cell","T_NK Cell","ICAM1","ITGAL",0.00457404688561851,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"Mast Cell","T_NK Cell","ICAM1","ITGAL",0.00316438622251839,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"Alveolar Epithelial Cell","Tumor Cell","ICAM1","ITGAL",0.0240790036144069,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"Ciliated Cell","Tumor Cell","ICAM1","ITGAL",0.00098011871315757,0.01,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"Endothelial Cell","Tumor Cell","ICAM1","ITGAL",0.0059610666478628,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"Mast Cell","Tumor Cell","ICAM1","ITGAL",0.00412571655345981,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"Alveolar Epithelial Cell","Macrophage","ICAM1","SPN",0.0531070670509268,0,"ICAM1_SPN","ICAM1 - SPN","ICAM","Cell-Cell Contact","PMID: 1683685"
"Ciliated Cell","Macrophage","ICAM1","SPN",0.00222517761674767,0.03,"ICAM1_SPN","ICAM1 - SPN","ICAM","Cell-Cell Contact","PMID: 1683685"
"Endothelial Cell","Macrophage","ICAM1","SPN",0.0134483194073705,0,"ICAM1_SPN","ICAM1 - SPN","ICAM","Cell-Cell Contact","PMID: 1683685"
"Mast Cell","Macrophage","ICAM1","SPN",0.00932935791514783,0,"ICAM1_SPN","ICAM1 - SPN","ICAM","Cell-Cell Contact","PMID: 1683685"
"Alveolar Epithelial Cell","T_NK Cell","ICAM1","SPN",0.0195773239107507,0,"ICAM1_SPN","ICAM1 - SPN","ICAM","Cell-Cell Contact","PMID: 1683685"
"Endothelial Cell","T_NK Cell","ICAM1","SPN",0.00482985453035084,0,"ICAM1_SPN","ICAM1 - SPN","ICAM","Cell-Cell Contact","PMID: 1683685"
"Mast Cell","T_NK Cell","ICAM1","SPN",0.00334162199193612,0,"ICAM1_SPN","ICAM1 - SPN","ICAM","Cell-Cell Contact","PMID: 1683685"
"Alveolar Epithelial Cell","Tumor Cell","ICAM1","SPN",0.0408853720123279,0,"ICAM1_SPN","ICAM1 - SPN","ICAM","Cell-Cell Contact","PMID: 1683685"
"Endothelial Cell","Tumor Cell","ICAM1","SPN",0.0102545752053365,0,"ICAM1_SPN","ICAM1 - SPN","ICAM","Cell-Cell Contact","PMID: 1683685"
"Mast Cell","Tumor Cell","ICAM1","SPN",0.00710674965486719,0,"ICAM1_SPN","ICAM1 - SPN","ICAM","Cell-Cell Contact","PMID: 1683685"
"Macrophage","Alveolar Epithelial Cell","ITGB2","ICAM1",0.0813023635085953,0,"ITGB2_ICAM1","ITGB2 - ICAM1","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"T_NK Cell","Alveolar Epithelial Cell","ITGB2","ICAM1",0.0220992885590936,0,"ITGB2_ICAM1","ITGB2 - ICAM1","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"Tumor Cell","Alveolar Epithelial Cell","ITGB2","ICAM1",0.0572202319007776,0,"ITGB2_ICAM1","ITGB2 - ICAM1","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"Macrophage","Endothelial Cell","ITGB2","ICAM1",0.0210564405263252,0,"ITGB2_ICAM1","ITGB2 - ICAM1","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"T_NK Cell","Endothelial Cell","ITGB2","ICAM1",0.00546262479922858,0,"ITGB2_ICAM1","ITGB2 - ICAM1","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"Tumor Cell","Endothelial Cell","ITGB2","ICAM1",0.0145370535916142,0,"ITGB2_ICAM1","ITGB2 - ICAM1","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"Macrophage","Mast Cell","ITGB2","ICAM1",0.0146418417368447,0,"ITGB2_ICAM1","ITGB2 - ICAM1","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"T_NK Cell","Mast Cell","ITGB2","ICAM1",0.00378015613784448,0.01,"ITGB2_ICAM1","ITGB2 - ICAM1","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"Tumor Cell","Mast Cell","ITGB2","ICAM1",0.0100880435639801,0,"ITGB2_ICAM1","ITGB2 - ICAM1","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"Macrophage","Endothelial Cell","ITGB2","ICAM2",0.0448509124297569,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"T_NK Cell","Endothelial Cell","ITGB2","ICAM2",0.0118488568741932,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"Tumor Cell","Endothelial Cell","ITGB2","ICAM2",0.0311991955240307,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","Alveolar Epithelial Cell","JAM2","ITGA3_ITGB1",0.0164463555362428,0,"JAM2_ITGA3_ITGB1","JAM2 - (ITGA3+ITGB1)","JAM","Cell-Cell Contact","PMID: 12070135"
"Endothelial Cell","Ciliated Cell","JAM2","ITGA3_ITGB1",0.00974410989934839,0,"JAM2_ITGA3_ITGB1","JAM2 - (ITGA3+ITGB1)","JAM","Cell-Cell Contact","PMID: 12070135"
"Endothelial Cell","Alveolar Epithelial Cell","JAM2","ITGAV_ITGB1",0.00965283585067776,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","CAF","JAM2","ITGAV_ITGB1",0.0172806050247159,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","Ciliated Cell","JAM2","ITGAV_ITGB1",0.00759711416657162,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","Endothelial Cell","JAM2","ITGAV_ITGB1",0.0204007094095672,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"CAF","Macrophage","JAM3","ITGAM_ITGB2",0.00215774427925149,0,"JAM3_ITGAM_ITGB2","JAM3 - (ITGAM+ITGB2)","JAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 16118203, PMC2194005"
"Alveolar Epithelial Cell","Macrophage","F11R","ITGAL_ITGB2",0.0100317724952574,0,"JAM1_ITGAL_ITGB2","JAM1 - (ITGAL+ITGB2)","JAM","Cell-Cell Contact","PMID: 11812992"
"Ciliated Cell","Macrophage","F11R","ITGAL_ITGB2",0.00687568413317777,0,"JAM1_ITGAL_ITGB2","JAM1 - (ITGAL+ITGB2)","JAM","Cell-Cell Contact","PMID: 11812992"
"Endothelial Cell","Macrophage","F11R","ITGAL_ITGB2",0.00247183390262814,0,"JAM1_ITGAL_ITGB2","JAM1 - (ITGAL+ITGB2)","JAM","Cell-Cell Contact","PMID: 11812992"
"Alveolar Epithelial Cell","T_NK Cell","F11R","ITGAL_ITGB2",0.00997373355867524,0,"JAM1_ITGAL_ITGB2","JAM1 - (ITGAL+ITGB2)","JAM","Cell-Cell Contact","PMID: 11812992"
"Ciliated Cell","T_NK Cell","F11R","ITGAL_ITGB2",0.0068357786992361,0,"JAM1_ITGAL_ITGB2","JAM1 - (ITGAL+ITGB2)","JAM","Cell-Cell Contact","PMID: 11812992"
"Endothelial Cell","T_NK Cell","F11R","ITGAL_ITGB2",0.00245742450651963,0,"JAM1_ITGAL_ITGB2","JAM1 - (ITGAL+ITGB2)","JAM","Cell-Cell Contact","PMID: 11812992"
"Alveolar Epithelial Cell","Tumor Cell","F11R","ITGAL_ITGB2",0.0185113757009637,0,"JAM1_ITGAL_ITGB2","JAM1 - (ITGAL+ITGB2)","JAM","Cell-Cell Contact","PMID: 11812992"
"Ciliated Cell","Tumor Cell","F11R","ITGAL_ITGB2",0.0127218084511793,0,"JAM1_ITGAL_ITGB2","JAM1 - (ITGAL+ITGB2)","JAM","Cell-Cell Contact","PMID: 11812992"
"Endothelial Cell","Tumor Cell","F11R","ITGAL_ITGB2",0.00459084631279722,0,"JAM1_ITGAL_ITGB2","JAM1 - (ITGAL+ITGB2)","JAM","Cell-Cell Contact","PMID: 11812992"
"Endothelial Cell","CAF","JAM2","JAM3",0.00240629011358114,0,"JAM2_JAM3","JAM2 - JAM3","JAM","Cell-Cell Contact","PMC1237098;  PMID: 11590146"
"Alveolar Epithelial Cell","Alveolar Epithelial Cell","F11R","F11R",0.022690914069676,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Ciliated Cell","Alveolar Epithelial Cell","F11R","F11R",0.0156149623823958,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","Alveolar Epithelial Cell","F11R","F11R",0.00564545586786062,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Alveolar Epithelial Cell","Ciliated Cell","F11R","F11R",0.0156149623823958,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Ciliated Cell","Ciliated Cell","F11R","F11R",0.0107213740479653,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","Ciliated Cell","F11R","F11R",0.00386395706425204,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Alveolar Epithelial Cell","Endothelial Cell","F11R","F11R",0.00564545586786062,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Ciliated Cell","Endothelial Cell","F11R","F11R",0.00386395706425204,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","Endothelial Cell","F11R","F11R",0.00138641396246486,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Alveolar Epithelial Cell","Endothelial Cell","F11R","JAM2",0.0217672702885193,0,"F11R_JAM2","F11R - JAM2","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Ciliated Cell","Endothelial Cell","F11R","JAM2",0.0149749350012278,0,"F11R_JAM2","F11R - JAM2","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","Endothelial Cell","F11R","JAM2",0.0054118129380785,0,"F11R_JAM2","F11R - JAM2","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Alveolar Epithelial Cell","CAF","F11R","JAM3",0.00251050383916921,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Ciliated Cell","CAF","F11R","JAM3",0.00171657310398105,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","CAF","F11R","JAM3",0.000615067890198268,0,"F11R_JAM3","F11R - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","Alveolar Epithelial Cell","JAM2","F11R",0.0217672702885193,0,"JAM2_F11R","JAM2 - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","Ciliated Cell","JAM2","F11R",0.0149749350012278,0,"JAM2_F11R","JAM2 - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","Endothelial Cell","JAM2","F11R",0.0054118129380785,0,"JAM2_F11R","JAM2 - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","Endothelial Cell","JAM2","JAM2",0.0208804205644182,0,"JAM2_JAM2","JAM2 - JAM2","JAM","Cell-Cell Contact","KEGG: hsa04514"
"CAF","Alveolar Epithelial Cell","JAM3","F11R",0.00251050383916921,0,"JAM3_F11R","JAM3 - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"CAF","Ciliated Cell","JAM3","F11R",0.00171657310398105,0,"JAM3_F11R","JAM3 - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"CAF","Endothelial Cell","JAM3","F11R",0.000615067890198268,0,"JAM3_F11R","JAM3 - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"CAF","Endothelial Cell","JAM3","JAM2",0.00240629011358114,0,"JAM3_JAM2","JAM3 - JAM2","JAM","Cell-Cell Contact","KEGG: hsa04514"
"CAF","CAF","JAM3","JAM3",0.000272751151127628,0,"JAM3_JAM3","JAM3 - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Alveolar Epithelial Cell","T_NK Cell","HLA-A","CD8A",0.0193542035625487,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CAF","T_NK Cell","HLA-A","CD8A",0.0223071901195436,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Ciliated Cell","T_NK Cell","HLA-A","CD8A",0.0184486953209818,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","T_NK Cell","HLA-A","CD8A",0.0350526337022303,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Macrophage","T_NK Cell","HLA-A","CD8A",0.031294279464921,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Mast Cell","T_NK Cell","HLA-A","CD8A",0.0242764843605684,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"T_NK Cell","T_NK Cell","HLA-A","CD8A",0.0332826063024562,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Tumor Cell","T_NK Cell","HLA-A","CD8A",0.032708956390083,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Alveolar Epithelial Cell","Tumor Cell","HLA-A","CD8A",0.016370132293233,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CAF","Tumor Cell","HLA-A","CD8A",0.0188765853406187,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Ciliated Cell","Tumor Cell","HLA-A","CD8A",0.0156020159547688,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","Tumor Cell","HLA-A","CD8A",0.0297215041061871,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Macrophage","Tumor Cell","HLA-A","CD8A",0.0265190461611234,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Mast Cell","Tumor Cell","HLA-A","CD8A",0.0205493889142841,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"T_NK Cell","Tumor Cell","HLA-A","CD8A",0.0282128080445665,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Tumor Cell","Tumor Cell","HLA-A","CD8A",0.0277240338128389,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Alveolar Epithelial Cell","T_NK Cell","HLA-B","CD8A",0.0196828488981533,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CAF","T_NK Cell","HLA-B","CD8A",0.0205905590572732,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Ciliated Cell","T_NK Cell","HLA-B","CD8A",0.0192573342075795,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","T_NK Cell","HLA-B","CD8A",0.0396657686821246,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Macrophage","T_NK Cell","HLA-B","CD8A",0.0352227705997823,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Mast Cell","T_NK Cell","HLA-B","CD8A",0.0271590089504715,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"T_NK Cell","T_NK Cell","HLA-B","CD8A",0.037238628749597,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Tumor Cell","T_NK Cell","HLA-B","CD8A",0.0365253147412451,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Alveolar Epithelial Cell","Tumor Cell","HLA-B","CD8A",0.0166489666823426,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CAF","Tumor Cell","HLA-B","CD8A",0.0174192499911596,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Ciliated Cell","Tumor Cell","HLA-B","CD8A",0.0162879503862574,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","Tumor Cell","HLA-B","CD8A",0.0336575029382647,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Macrophage","Tumor Cell","HLA-B","CD8A",0.029866565907444,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Mast Cell","Tumor Cell","HLA-B","CD8A",0.0229997998937021,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"T_NK Cell","Tumor Cell","HLA-B","CD8A",0.0315859154784979,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Tumor Cell","Tumor Cell","HLA-B","CD8A",0.0309773964816119,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Alveolar Epithelial Cell","T_NK Cell","HLA-C","CD8A",0.0184891639833828,0,"HLA-C_CD8A","HLA-C - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"CAF","T_NK Cell","HLA-C","CD8A",0.0198885790746476,0,"HLA-C_CD8A","HLA-C - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Ciliated Cell","T_NK Cell","HLA-C","CD8A",0.0178617965334917,0,"HLA-C_CD8A","HLA-C - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial Cell","T_NK Cell","HLA-C","CD8A",0.0337236645234441,0,"HLA-C_CD8A","HLA-C - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Macrophage","T_NK Cell","HLA-C","CD8A",0.028346402786875,0,"HLA-C_CD8A","HLA-C - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
